TextId,CISI,Region,Site,Type,Complete,Direction,RawText,ReadingTokens,ReviewKind,Candidate,RoleHypothesis,StartPos,EndPos,LeftContext,RightContext,Score,SecondaryScore,FormulaRisk,Priority,ReviewQuestion
678.1,H-2031,Inter-Riverine,Harappa,TAB:B,?,R/L,]176-741-347[,347-741-176,SlotFiller,176,FILLER_IN_741|<END>,3,3,347 741,,0.9357,163,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1550.1,H-610,Inter-Riverine,Harappa,SEAL:S,N,R/L,+000-240-741-142+,142-741-240,SlotFiller,240,FILLER_IN_741|<END>,3,3,142 741,,0.9357,163,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3102.1,M-663,Lower Indus,Mohenjo-daro,SEAL:S,N,R/L,+374/000-000-741-861-371+,371-861-741-374,SlotFiller,374,FILLER_IN_741|<END>,4,4,371 861 741,,0.9357,163,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1370.1,H-351,Inter-Riverine,Harappa,TAB:I,Y,R/L,+400-740-032-060-013+,013-060-032-740-400,SlotFiller,032,FILLER_IN_060|740,3,3,013 060,740 400,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2840.1,M-322,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-061-060-820+,820-060-061-740,SlotFiller,061,FILLER_IN_060|740,3,3,820 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1919.1,K-56,Inter-Riverine,Kalibangan,MISC,Y,L/R,+740-165-060-550+,550-060-165-740,SlotFiller,165,FILLER_IN_060|740,3,3,550 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1115.1,H-56,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+740-176-060-692+,692-060-176-740,SlotFiller,176,FILLER_IN_060|740,3,3,692 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3318.1,M-921,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+550-740-220-060-297-630+,630-297-060-220-740-550,SlotFiller,220,FILLER_IN_060|740,4,4,630 297 060,740 550,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3339.1,M-944,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+090-740-233-060-368-817+,817-368-060-233-740-090,SlotFiller,233,FILLER_IN_060|740,4,4,817 368 060,740 090,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1423.1,H-421,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+679-740-240-060-550+,550-060-240-740-679,SlotFiller,240,FILLER_IN_060|740,3,3,550 060,740 679,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1891.1,K-16,Inter-Riverine,Kalibangan,SEAL:S,Y,R/L,+090-740-240/060-820+,820-060-240-740-090,SlotFiller,240,FILLER_IN_060|740,3,3,820 060,740 090,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2067.1,L-122,Gujarat/Kutch,Lothal,SEAL:R,Y,R/L,+527-550-740-443-060-820+,820-060-443-740-550-527,SlotFiller,443,FILLER_IN_060|740,3,3,820 060,740 550 527,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2551.1,M-23,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+842-871-192-368/740-482-060-692-520-220-235-001-920+,920-001-235-220-520-692-060-482-740-368-192-871-842,SlotFiller,482,FILLER_IN_060|740,8,8,520 692 060,740 368 192,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2757.1,M-234,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+842-535-099-004/740-482-060-692-520-220-235-001-920+,920-001-235-220-520-692-060-482-740-004-099-535-842,SlotFiller,482,FILLER_IN_060|740,8,8,520 692 060,740 004 099,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2554.1,M-26,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+090-740-531-060-692+,692-060-531-740-090,SlotFiller,531,FILLER_IN_060|740,3,3,692 060,740 090,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
67.1,C-75,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-531-060-692+,692-060-531-740,SlotFiller,531,FILLER_IN_060|740,3,3,692 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3475.1,M-1104,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-564-060-820+,820-060-564-740,SlotFiller,564,FILLER_IN_060|740,3,3,820 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2322.2,M-2041,Lower Indus,Mohenjo-daro,TAB:I,Y,R/L,+740-690-060-550+,550-060-690-740,SlotFiller,690,FILLER_IN_060|740,3,3,550 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2382.2,M-2040,Lower Indus,Mohenjo-daro,TAB:I,Y,R/L,+740-690-060-550+,550-060-690-740,SlotFiller,690,FILLER_IN_060|740,3,3,550 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2978.2,M-501,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-690-060-550+,550-060-690-740,SlotFiller,690,FILLER_IN_060|740,3,3,550 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3725.2,M-1444,Lower Indus,Mohenjo-daro,TAB:I,Y,R/L,+740-690-060-550+,550-060-690-740,SlotFiller,690,FILLER_IN_060|740,3,3,550 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3726.2,M-1445,Lower Indus,Mohenjo-daro,TAB:I,Y,R/L,+740-690-060-550+,550-060-690-740,SlotFiller,690,FILLER_IN_060|740,3,3,550 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3173.1,M-750,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-773-060-820+,820-060-773-740,SlotFiller,773,FILLER_IN_060|740,3,3,820 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2214.1,M-682,Lower Indus,Mohenjo-daro,SEAL:S,N,R/L,+000-000-000-000-000-000/740-803-060-692-740-690-435-255-060-692+,692-060-255-435-690-740-692-060-803-740,SlotFiller,803,FILLER_IN_060|740,9,9,740 692 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2965.1,M-481,Lower Indus,Mohenjo-daro,TAB:B,Y,R/L,+103-740-803-060-540+,540-060-803-740-103,SlotFiller,803,FILLER_IN_060|740,3,3,540 060,740 103,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3077.1,M-626,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+842-374-125/740-803-060-692-740-690-435-255-060-692+,692-060-255-435-690-740-692-060-803-740-125-374-842,SlotFiller,803,FILLER_IN_060|740,9,9,740 692 060,740 125 374,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
760.1,H-2040,Inter-Riverine,Harappa,TAB:I,Y,R/L,+740-803-060-550+,550-060-803-740,SlotFiller,803,FILLER_IN_060|740,3,3,550 060,740,0.9276,85,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1504.1,H-536,Inter-Riverine,Harappa,SEAL:S,N,R/L,+000-003-001-159[,159-001-003,SlotFiller,003,FILLER_IN_001|<END>,3,3,159 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2854.1,M-358,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+003-001-520-240-806-002-502-031+,031-502-002-806-240-520-001-003,SlotFiller,003,FILLER_IN_001|<END>,8,8,240 520 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
148.1,-,Persian Gulf,Failaka,SEAL:C,?,R/L,]090-001-350-716+,716-350-001-090,SlotFiller,090,FILLER_IN_001|<END>,4,4,716 350 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1465.1,H-477,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+138-001-595-752-455+,455-752-595-001-138,SlotFiller,138,FILLER_IN_001|<END>,5,5,752 595 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2419.2,M-2039,Lower Indus,Mohenjo-daro,SEAL:C,N,R/L,+140-001-000-000+,001-140,SlotFiller,140,FILLER_IN_001|<END>,2,2,001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1968.1,Krs-1,Gujarat/Kutch,Khirsara,SEAL:R,Y,R/L,+215-001-480-306-813-033-060-413-346-706+,706-346-413-060-033-813-306-480-001-215,SlotFiller,215,FILLER_IN_001|<END>,10,10,306 480 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2791.1,M-268,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+215-001-480-090-820+,820-090-480-001-215,SlotFiller,215,FILLER_IN_001|<END>,5,5,090 480 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2549.1,M-21,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+350-001-740-362-692-032-002-861+,861-002-032-692-362-740-001-350,SlotFiller,350,FILLER_IN_001|<END>,8,8,362 740 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1563.1,H-648,Inter-Riverine,Harappa,SEAL:R,N,R/L,+353-001-740-000[,740-001-353,SlotFiller,353,FILLER_IN_001|<END>,3,3,740 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1985.1,L-2,Gujarat/Kutch,Lothal,SEAL:S,N,R/L,+353-001-527-550-233-060-390-000+,390-060-233-550-527-001-353,SlotFiller,353,FILLER_IN_001|<END>,7,7,550 527 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1069.1,H-8,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+354-001-740-405-590-033-706-002-690-921+,921-690-002-706-033-590-405-740-001-354,SlotFiller,354,FILLER_IN_001|<END>,10,10,405 740 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2213.1,M-235,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+368-001-550/740-543-350-002-820+,820-002-350-543-740-550-001-368,SlotFiller,368,FILLER_IN_001|<END>,8,8,740 550 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2157.1,M-2064,Lower Indus,Mohenjo-daro,POT:T:g,N,R/L,+390-001-000-142-031+,031-142-001-390,SlotFiller,390,FILLER_IN_001|<END>,4,4,031 142 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2313.1,M-1763,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+416-001-565-740-220-032-002-861+,861-002-032-220-740-565-001-416,SlotFiller,416,FILLER_IN_001|<END>,8,8,740 565 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3574.1,M-1267,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+416-001-740-720-175-002-861+,861-002-175-720-740-001-416,SlotFiller,416,FILLER_IN_001|<END>,7,7,720 740 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3385.1,M-993,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+435-001-031+,031-001-435,SlotFiller,435,FILLER_IN_001|<END>,3,3,031 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3548.1,M-1197,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+435-001-003+,003-001-435,SlotFiller,435,FILLER_IN_001|<END>,3,3,003 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
164.1,H-1507,Inter-Riverine,Harappa,MISC,N,R/L,+520-001-090-000[,090-001-520,SlotFiller,520,FILLER_IN_001|<END>,3,3,090 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
26.1,-,Eastern Headwaters,Banawali,SEAL:S,Y,R/L,+520-001+,001-520,SlotFiller,520,FILLER_IN_001|<END>,2,2,001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1992.1,L-14,Gujarat/Kutch,Lothal,SEAL:S,N,R/L,+685-001-740-760-604-000+,604-760-740-001-685,SlotFiller,685,FILLER_IN_001|<END>,5,5,760 740 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2047.1,L-93,Gujarat/Kutch,Lothal,SEAL:R,?,-,+719-001-595-820[,820-595-001-719,SlotFiller,719,FILLER_IN_001|<END>,4,4,820 595 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2152.1,L-274,Gujarat/Kutch,Lothal,POT:T:g,Y,-,+790-001-480+,480-001-790,SlotFiller,790,FILLER_IN_001|<END>,3,3,480 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2362.1,M-2121,Lower Indus,Mohenjo-daro,IMPL,Y,R/L,+821-001-480-850-595-391+,391-595-850-480-001-821,SlotFiller,821,FILLER_IN_001|<END>,6,6,850 480 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2368.1,-,Lower Indus,Mohenjo-daro,IMPL,Y,R/L,+821-001-480-850-595-391+,391-595-850-480-001-821,SlotFiller,821,FILLER_IN_001|<END>,6,6,850 480 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2370.1,M-2118,Lower Indus,Mohenjo-daro,IMPL,Y,T/B,+821-001-480-850-595-391+,391-595-850-480-001-821,SlotFiller,821,FILLER_IN_001|<END>,6,6,850 480 001,,0.9257,131,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3474.1,M-1103,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+001-820-595-760-706-635+,635-706-760-595-820-001,SlotFiller,001,FILLER_IN_820|<END>,6,6,760 595 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1568.1,H-653,Inter-Riverine,Harappa,SEAL:R,N,R/L,+000-000-000-000-002-820+,820-002,SlotFiller,002,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1791.1,H-909,Inter-Riverine,Harappa,TAB:I,N,R/L,+002-820-000[,820-002,SlotFiller,002,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2079.1,L-137,Gujarat/Kutch,Lothal,TAG,N,R/L,]000-000-002-820+,820-002,SlotFiller,002,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3534.1,M-1178,Lower Indus,Mohenjo-daro,SEAL:S,N,-,+002-820-906-000[,906-820-002,SlotFiller,002,FILLER_IN_820|<END>,3,3,906 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3654.1,M-1354,Lower Indus,Mohenjo-daro,SEAL:R,N,R/L,]000-002-820+,820-002,SlotFiller,002,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3986.1,M-1754,Lower Indus,Mohenjo-daro,SEAL:S,N,R/L,+000-000-002-820+,820-002,SlotFiller,002,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
4156.2,-,Gujarat/Kutch,Dholavira,TAG,N,R/L,+000-000-002-820+,820-002,SlotFiller,002,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
466.1,H-1882,Inter-Riverine,Harappa,TAB:B,Y,R/L,+002-820+,820-002,SlotFiller,002,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
84.1,C-85,Lower Indus,Chanhu-daro,SEAL:R,N,R/L,+000-000-002-820+,820-002,SlotFiller,002,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1690.1,H-799,Inter-Riverine,Harappa,TAB:B,Y,R/L,+032-820-100-415+,415-100-820-032,SlotFiller,032,FILLER_IN_820|<END>,4,4,415 100 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2461.1,M-1853,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+032-820-140-005+,005-140-820-032,SlotFiller,032,FILLER_IN_820|<END>,4,4,005 140 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3614.1,M-1309,Lower Indus,Mohenjo-daro,SEAL:R,Y,-,+032-820-877+,877-820-032,SlotFiller,032,FILLER_IN_820|<END>,3,3,877 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
4219.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+032-820-000-900+,900-820-032,SlotFiller,032,FILLER_IN_820|<END>,3,3,900 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
447.1,H-2018,Inter-Riverine,Harappa,TAB:B,Y,-,+033-820+,820-033,SlotFiller,033,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2090.1,L-148,Gujarat/Kutch,Lothal,TAG,N,R/L,]000-000-060-820+,820-060,SlotFiller,060,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1594.2,H-688,Inter-Riverine,Harappa,SEAL,?,R/L,]140-820+,820-140,SlotFiller,140,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2576.1,M-48,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+390-820-463-060-368-920+,920-368-060-463-820-390,SlotFiller,390,FILLER_IN_820|<END>,6,6,060 463 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1703.1,H-814,Inter-Riverine,Harappa,TAB:B,Y,L/R,+400-820-100-415+,415-100-820-400,SlotFiller,400,FILLER_IN_820|<END>,4,4,415 100 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2635.1,M-108,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+413-820-220-065-798-550-820+,820-550-798-065-220-820-413,SlotFiller,413,FILLER_IN_820|<END>,7,7,065 220 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
4117.1,H-1420,Inter-Riverine,Harappa,POT:T:g,?,R/L,]425-820[,820-425,SlotFiller,425,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1137.1,H-80,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+595-820-100-415-741-315-850+,850-315-741-415-100-820-595,SlotFiller,595,FILLER_IN_820|<END>,7,7,415 100 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1403.1,H-390,Inter-Riverine,Harappa,SEAL:S,?,R/L,]595-820-311-243+,243-311-820-595,SlotFiller,595,FILLER_IN_820|<END>,4,4,243 311 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3595.1,M-1290,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+595-820-706+,706-820-595,SlotFiller,595,FILLER_IN_820|<END>,3,3,706 820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2065.1,L-116,Gujarat/Kutch,Lothal,MISC,N,-,+000-611-820+,820-611,SlotFiller,611,FILLER_IN_820|<END>,2,2,820,,0.9239,147,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2379.1,M-1960,Lower Indus,Mohenjo-daro,SEAL:R,N,R/L,+740-000-000-002-820+,820-002-740,SlotFiller,002,FILLER_IN_820|740,2,2,820,740,0.9229,72,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2515.1,M-1851,Lower Indus,Mohenjo-daro,SEAL:S,N,R/L,+832-390-032/000-032-740-002-820+,820-002-740-032-032-390-832,SlotFiller,002,FILLER_IN_820|740,2,2,820,740 032 032,0.9229,72,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
5283.1,K-157,Inter-Riverine,Kalibangan,TAB:B,N,R/L,+740-000-000-002-820+,820-002-740,SlotFiller,002,FILLER_IN_820|740,2,2,820,740,0.9229,72,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
4000.1,M-1878,Lower Indus,Mohenjo-daro,SEAL:S,N,R/L,+740-000-031-000-820+,820-031-740,SlotFiller,031,FILLER_IN_820|740,2,2,820,740,0.9229,72,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3127.1,M-700,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-760-820-368-263+,263-368-820-760-740,SlotFiller,760,FILLER_IN_820|740,4,4,263 368 820,740,0.9229,72,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
288.1,H-1402,Inter-Riverine,Harappa,POT:T:g,Y,R/L,+740-798-820+,820-798-740,SlotFiller,798,FILLER_IN_820|740,2,2,820,740,0.9229,72,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2200.1,M-2003,Lower Indus,Mohenjo-daro,POT:T:s,?,R/L,]740-831-820-705+,705-820-831-740,SlotFiller,831,FILLER_IN_820|740,3,3,705 820,740,0.9229,72,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3130.1,M-703,Lower Indus,Mohenjo-daro,SEAL:S,N,R/L,+000-000-233-235-002-817+,817-002-235-233,SlotFiller,233,FILLER_IN_235|<END>,4,4,817 002 235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1426.1,H-426,Inter-Riverine,Harappa,SEAL:S,N,R/L,]000-240-235-002-460-511+,511-460-002-235-240,SlotFiller,240,FILLER_IN_235|<END>,5,5,460 002 235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3460.1,M-1086,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+241-235+,235-241,SlotFiller,241,FILLER_IN_235|<END>,2,2,235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2132.1,L-216,Gujarat/Kutch,Lothal,TAG,N,R/L,]000-255-235-000[,235-255,SlotFiller,255,FILLER_IN_235|<END>,2,2,235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3682.1,M-1386,Lower Indus,Mohenjo-daro,TAB:B,N,R/L,]000-000-335-235-002-031-480[,480-031-002-235-335,SlotFiller,335,FILLER_IN_235|<END>,5,5,031 002 235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2376.1,M-1842,Lower Indus,Mohenjo-daro,SEAL:S,N,R/L,+520-000-235-002-861+,861-002-235-520,SlotFiller,520,FILLER_IN_235|<END>,4,4,861 002 235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2969.1,M-486,Lower Indus,Mohenjo-daro,TAB:B,Y,R/L,+520-235+,235-520,SlotFiller,520,FILLER_IN_235|<END>,2,2,235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2970.1,M-487,Lower Indus,Mohenjo-daro,TAB:B,Y,R/L,+520-235+,235-520,SlotFiller,520,FILLER_IN_235|<END>,2,2,235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3122.1,M-686,Lower Indus,Mohenjo-daro,SEAL,Y,R/L,+520-235-806+,806-235-520,SlotFiller,520,FILLER_IN_235|<END>,3,3,806 235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
3219.1,M-806,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+520-235-803-001-368-861+,861-368-001-803-235-520,SlotFiller,520,FILLER_IN_235|<END>,6,6,001 803 235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
4216.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+520-000-235+,235-520,SlotFiller,520,FILLER_IN_235|<END>,2,2,235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
4232.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+520-235+,235-520,SlotFiller,520,FILLER_IN_235|<END>,2,2,235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
5456.1,-,Inter-Riverine,Tarkhanewala-dera,TAG,Y,R/L,+520-235-220-032+,032-220-235-520,SlotFiller,520,FILLER_IN_235|<END>,4,4,032 220 235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
613.1,-,Inter-Riverine,Harappa,POT:T:g,Y,R/L,+520-235+,235-520,SlotFiller,520,FILLER_IN_235|<END>,2,2,235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
92.1,C-4,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+520-235-803-002-817+,817-002-803-235-520,SlotFiller,520,FILLER_IN_235|<END>,5,5,002 803 235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
2555.1,M-27,Lower Indus,Mohenjo-daro,SEAL:S,N,R/L,+565-235-803-741-702-900-000+,900-702-741-803-235-565,SlotFiller,565,FILLER_IN_235|<END>,6,6,741 803 235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
4192.1,-,Gujarat/Kutch,Dholavira,SEAL:S,N,R/L,+740-000-000-235+,235-740,SlotFiller,740,FILLER_IN_235|<END>,2,2,235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
4224.1,-,Gujarat/Kutch,Dholavira,SEAL:S,Y,R/L,+740-235-220+,220-235-740,SlotFiller,740,FILLER_IN_235|<END>,3,3,220 235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
5.1,-,Lower Indus,Allahdino,TAG,Y,R/L,+740-235+,235-740,SlotFiller,740,FILLER_IN_235|<END>,2,2,235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
1060.1,H-1050,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+804-235-002-817+,817-002-235-804,SlotFiller,804,FILLER_IN_235|<END>,4,4,817 002 235,,0.9221,128,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
228.1,-,Inter-Riverine,Harappa,TAB:I,Y,R/L,+740-031-904-001-032+,032-001-904-031-740,SlotFiller,032,FILLER_IN_<START>|001,1,1,,001 904 031,0.9181,136,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
229.1,H-1312,Inter-Riverine,Harappa,TAB:I,Y,R/L,+740-031-904-001-032+,032-001-904-031-740,SlotFiller,032,FILLER_IN_<START>|001,1,1,,001 904 031,0.9181,136,,B,Inspect whether this filler behaves like a variable name/title field inside a stable frame.
